order_id,user_id,order_date,total_amount,category,status,payment_method,shipping_country
ORD-00001449,USR-000674,2025-10-20,16.01,apparel,shipped,apple_pay,UK
ORD-00001450,USR-000823,2025-10-13,21.74,electronics,cancelled,cod,UK
ORD-00001451,USR-000665,2025-12-18,104.6,sports,cancelled,card,UK
ORD-00001452,USR-000304,2024-11-10,75.62,home,delivered,cod,UK
ORD-00001453,USR-000507,2024-11-29,132.64,books,cancelled,card,DE
ORD-00001454,USR-000406,2024-08-25,28.07,toys,cancelled,cod,UK
ORD-00001455,USR-000809,2025-01-26,21.97,toys,shipped,paypal,DE
ORD-00001456,USR-000762,2025-06-28,18.69,sports,cancelled,apple_pay,CA
ORD-00001457,USR-000091,2026-02-03,12.6,home,returned,apple_pay,CA
ORD-00001458,USR-000465,2025-03-30,30.57,sports,returned,card,UK
ORD-00001459,USR-000072,2025-07-20,19.18,books,returned,card,FR
ORD-00001460,USR-000080,2025-02-19,12.76,electronics,shipped,card,US
ORD-00001461,USR-000635,2024-08-13,41.48,electronics,cancelled,paypal,FR
ORD-00001462,USR-000157,2025-09-15,8.11,apparel,delivered,apple_pay,FR
ORD-00001463,USR-000404,2025-03-31,72.11,apparel,returned,cod,FR
ORD-00001464,USR-000830,2026-06-14,14.59,books,returned,paypal,UK
ORD-00001465,USR-000770,2026-06-23,24.47,books,delivered,card,DE
ORD-00001466,USR-000518,2026-01-06,13.55,sports,returned,cod,FR
ORD-00001467,USR-000317,2025-10-22,32.78,toys,delivered,apple_pay,CA
ORD-00001468,USR-000531,2024-10-04,21.53,toys,cancelled,card,FR
ORD-00001469,USR-000335,2026-07-17,19.27,toys,returned,paypal,FR
ORD-00001470,USR-000489,2026-07-26,43.13,books,shipped,paypal,CA
ORD-00001471,USR-000336,2025-10-23,17.51,sports,shipped,apple_pay,DE
ORD-00001472,USR-000944,2025-09-05,29.12,toys,shipped,cod,US
ORD-00001473,USR-000746,2024-12-29,36.98,electronics,shipped,apple_pay,UK
ORD-00001474,USR-000897,2026-07-27,54.41,sports,delivered,card,UK
ORD-00001475,USR-000103,2025-10-05,51.85,toys,returned,card,FR
ORD-00001476,USR-000050,2026-02-06,19.08,books,returned,cod,FR
ORD-00001477,USR-000991,2025-11-06,70.97,toys,cancelled,card,FR
ORD-00001478,USR-000981,2025-09-11,18.2,sports,delivered,paypal,UK
ORD-00001479,USR-000280,2024-11-24,7.1,books,shipped,paypal,US
ORD-00001480,USR-000558,2025-06-20,15.07,home,returned,cod,FR
ORD-00001481,USR-000070,2025-01-18,68.8,electronics,returned,cod,FR
ORD-00001482,USR-000993,2025-01-29,62.13,books,delivered,card,CA
ORD-00001483,USR-000164,2024-08-18,21.07,home,shipped,card,US
ORD-00001484,USR-000643,2024-08-22,9.1,home,shipped,paypal,US
ORD-00001485,USR-000951,2025-12-21,14.51,electronics,delivered,apple_pay,US
ORD-00001486,USR-000608,2026-06-25,26.3,sports,delivered,paypal,CA
ORD-00001487,USR-000126,2025-09-22,49.26,sports,shipped,card,US
ORD-00001488,USR-000188,2026-04-07,35.57,electronics,delivered,cod,DE
ORD-00001489,USR-000651,2026-06-09,53.1,toys,delivered,cod,DE
ORD-00001490,USR-000890,2026-02-06,5.9,home,cancelled,paypal,UK
ORD-00001491,USR-000224,2026-02-05,49.25,sports,delivered,apple_pay,US
ORD-00001492,USR-000321,2026-04-09,14.73,sports,delivered,card,DE
ORD-00001493,USR-001000,2024-12-31,108.45,toys,returned,card,CA
ORD-00001494,USR-000495,2026-01-03,49.63,books,delivered,paypal,UK
ORD-00001495,USR-000643,2024-09-28,50.14,electronics,shipped,paypal,US
ORD-00001496,USR-000390,2026-01-15,16.83,toys,shipped,paypal,UK
ORD-00001497,USR-000715,2024-09-22,12.63,toys,cancelled,paypal,DE
ORD-00001498,USR-000394,2025-08-07,15.2,apparel,shipped,card,CA
ORD-00001499,USR-000115,2025-06-06,9.93,home,cancelled,paypal,FR
ORD-00001500,USR-000978,2025-10-24,45.61,sports,returned,card,US
ORD-00001501,USR-000768,2026-05-17,41.1,books,delivered,card,DE
ORD-00001502,USR-000946,2026-05-19,19.63,books,returned,paypal,FR
ORD-00001503,USR-000008,2025-06-11,16.03,electronics,returned,apple_pay,CA
ORD-00001504,USR-000443,2026-06-01,17.92,electronics,shipped,card,FR
ORD-00001505,USR-000588,2026-01-16,15.37,home,shipped,card,UK
ORD-00001506,USR-000969,2025-09-03,34.0,electronics,delivered,apple_pay,US
ORD-00001507,USR-000063,2025-08-12,30.07,home,cancelled,card,FR
ORD-00001508,USR-000266,2025-11-22,24.6,home,returned,cod,DE
ORD-00001509,USR-000064,2024-08-16,12.97,home,returned,cod,FR
ORD-00001510,USR-000504,2026-01-01,31.22,apparel,returned,cod,UK
ORD-00001511,USR-000676,2025-10-27,18.96,books,shipped,apple_pay,UK
ORD-00001512,USR-000736,2025-03-06,58.36,sports,returned,paypal,CA
ORD-00001513,USR-000562,2026-05-26,61.53,electronics,shipped,card,UK
ORD-00001514,USR-000111,2026-03-14,41.54,sports,shipped,cod,FR
ORD-00001515,USR-000032,2026-05-23,6.41,apparel,cancelled,card,CA
ORD-00001516,USR-000311,2025-10-04,10.98,apparel,returned,apple_pay,DE
ORD-00001517,USR-000822,2024-12-05,10.05,books,cancelled,cod,FR
ORD-00001518,USR-000447,2025-01-27,74.86,electronics,delivered,paypal,UK
ORD-00001519,USR-000850,2026-02-01,29.39,home,delivered,paypal,FR
ORD-00001520,USR-000674,2025-08-01,26.06,apparel,delivered,apple_pay,UK
ORD-00001521,USR-000716,2025-08-11,14.19,sports,returned,cod,DE
ORD-00001522,USR-000924,2026-01-10,8.83,toys,delivered,card,DE
ORD-00001523,USR-000040,2026-05-06,36.25,sports,returned,apple_pay,UK
ORD-00001524,USR-000077,2026-01-11,66.94,sports,delivered,paypal,CA
ORD-00001525,USR-000682,2025-08-25,35.76,electronics,cancelled,cod,FR
ORD-00001526,USR-000895,2025-10-06,11.57,electronics,cancelled,paypal,CA
ORD-00001527,USR-000061,2025-11-21,30.5,books,shipped,apple_pay,FR
ORD-00001528,USR-000578,2024-11-23,33.42,home,returned,paypal,DE
ORD-00001529,USR-000981,2024-09-23,8.97,electronics,shipped,apple_pay,DE
ORD-00001530,USR-000914,2026-03-11,33.87,books,shipped,cod,DE
ORD-00001531,USR-000201,2026-08-05,88.55,home,returned,apple_pay,FR
ORD-00001532,USR-000293,2025-09-21,10.29,electronics,shipped,apple_pay,DE
ORD-00001533,USR-000816,2026-03-10,31.33,electronics,delivered,cod,DE
ORD-00001534,USR-000415,2025-12-24,23.38,electronics,shipped,apple_pay,US
ORD-00001535,USR-000962,2026-06-10,20.98,apparel,returned,cod,CA
ORD-00001536,USR-000252,2025-07-25,18.3,home,shipped,card,UK
ORD-00001537,USR-000408,2025-01-22,33.31,toys,cancelled,paypal,DE
ORD-00001538,USR-000217,2026-01-21,13.56,books,returned,paypal,CA
ORD-00001539,USR-000200,2024-11-19,20.73,home,cancelled,apple_pay,UK
ORD-00001540,USR-000819,2026-05-24,66.77,toys,cancelled,paypal,UK
ORD-00001541,USR-000893,2026-04-20,18.26,apparel,delivered,cod,UK
ORD-00001542,USR-000272,2026-06-09,46.35,books,cancelled,cod,UK
ORD-00001543,USR-000171,2025-08-06,34.7,books,cancelled,paypal,UK
ORD-00001544,USR-000388,2026-08-06,17.22,home,delivered,paypal,FR
ORD-00001545,USR-000114,2025-06-25,14.36,books,shipped,apple_pay,DE
ORD-00001546,USR-000296,2025-01-28,9.42,books,returned,paypal,UK
ORD-00001547,USR-000452,2024-09-02,36.79,toys,returned,apple_pay,FR
ORD-00001548,USR-000832,2025-11-07,13.42,apparel,delivered,cod,UK
ORD-00001549,USR-000829,2026-02-15,11.89,toys,delivered,paypal,UK
ORD-00001550,USR-000492,2025-02-19,42.94,toys,shipped,card,UK
ORD-00001551,USR-000981,2024-08-12,16.92,electronics,cancelled,apple_pay,CA
ORD-00001552,USR-000079,2026-06-30,7.8,electronics,cancelled,cod,UK
ORD-00001553,USR-000926,2025-01-03,27.99,sports,shipped,apple_pay,CA
ORD-00001554,USR-000763,2026-02-15,12.13,sports,delivered,cod,DE
ORD-00001555,USR-000755,2025-02-20,39.59,toys,delivered,cod,FR
ORD-00001556,USR-000642,2024-11-26,16.17,home,delivered,paypal,US
ORD-00001557,USR-000532,2025-02-05,84.14,toys,delivered,cod,UK
ORD-00001558,USR-000010,2025-03-09,13.46,home,returned,card,UK
ORD-00001559,USR-000596,2025-02-18,34.37,sports,delivered,card,UK
ORD-00001560,USR-000780,2026-02-13,23.27,books,returned,paypal,CA
ORD-00001561,USR-000116,2024-10-14,21.28,toys,cancelled,paypal,UK
ORD-00001562,USR-000038,2025-08-05,73.93,sports,returned,apple_pay,CA
ORD-00001563,USR-000034,2025-04-07,17.18,home,shipped,apple_pay,DE
ORD-00001564,USR-000015,2025-02-16,30.53,sports,shipped,paypal,FR
ORD-00001565,USR-000940,2026-02-06,17.68,home,cancelled,paypal,FR
ORD-00001566,USR-000722,2024-09-08,52.23,books,cancelled,cod,UK
ORD-00001567,USR-000676,2025-01-12,23.04,sports,shipped,paypal,US
ORD-00001568,USR-000349,2024-11-11,16.01,sports,shipped,cod,DE
ORD-00001569,USR-000445,2025-12-11,10.54,toys,delivered,card,UK
ORD-00001570,USR-000601,2024-12-24,15.41,toys,delivered,apple_pay,US
ORD-00001571,USR-000791,2024-09-17,4.39,books,delivered,paypal,UK
ORD-00001572,USR-000997,2024-09-25,103.16,electronics,cancelled,cod,FR
ORD-00001573,USR-000648,2025-06-25,64.69,apparel,returned,paypal,UK
ORD-00001574,USR-000315,2024-09-27,6.17,home,delivered,paypal,US
ORD-00001575,USR-000059,2026-05-03,12.22,sports,shipped,paypal,DE
ORD-00001576,USR-000319,2024-08-15,43.34,apparel,delivered,paypal,UK
ORD-00001577,USR-000354,2025-11-19,27.26,home,shipped,apple_pay,DE
ORD-00001578,USR-000383,2026-01-30,16.95,home,shipped,cod,DE
ORD-00001579,USR-000783,2025-06-29,48.16,apparel,returned,cod,UK
ORD-00001580,USR-000793,2025-10-04,45.06,electronics,returned,apple_pay,FR
ORD-00001581,USR-000832,2026-03-23,73.44,toys,shipped,apple_pay,US
ORD-00001582,USR-000175,2026-06-17,13.58,toys,cancelled,cod,DE
ORD-00001583,USR-000813,2025-01-30,33.41,apparel,returned,apple_pay,CA
ORD-00001584,USR-000873,2025-03-22,11.13,toys,shipped,apple_pay,FR
ORD-00001585,USR-000703,2024-10-13,19.17,books,returned,cod,UK
ORD-00001586,USR-000695,2025-12-10,26.6,apparel,shipped,apple_pay,UK
ORD-00001587,USR-000039,2026-05-02,22.66,home,delivered,apple_pay,FR
ORD-00001588,USR-000732,2026-07-27,9.19,home,returned,apple_pay,CA
ORD-00001589,USR-000858,2025-03-15,34.98,toys,shipped,cod,DE
ORD-00001590,USR-000723,2025-04-19,17.1,home,returned,card,UK
ORD-00001591,USR-000134,2025-03-31,70.96,apparel,cancelled,card,FR
ORD-00001592,USR-000363,2025-12-23,11.98,electronics,shipped,apple_pay,DE
ORD-00001593,USR-000079,2025-01-03,6.75,books,returned,paypal,DE
ORD-00001594,USR-000148,2024-09-17,26.39,home,shipped,paypal,FR
ORD-00001595,USR-000043,2025-05-10,10.09,books,delivered,cod,US
ORD-00001596,USR-000824,2024-12-01,51.93,electronics,shipped,paypal,US
ORD-00001597,USR-000517,2026-04-13,41.87,apparel,cancelled,paypal,DE
ORD-00001598,USR-000669,2025-03-10,46.57,toys,shipped,card,FR
ORD-00001599,USR-000941,2026-05-24,15.42,books,delivered,paypal,US
ORD-00001600,USR-000033,2026-06-30,96.98,sports,returned,cod,DE
ORD-00001601,USR-000802,2025-07-16,23.17,sports,cancelled,cod,DE
ORD-00001602,USR-000319,2026-03-04,19.21,books,delivered,paypal,UK
ORD-00001603,USR-000922,2026-03-06,5.7,home,shipped,apple_pay,US
ORD-00001604,USR-000111,2026-04-09,34.83,home,shipped,paypal,US
ORD-00001605,USR-000551,2026-06-12,43.41,electronics,shipped,paypal,US
ORD-00001606,USR-000211,2025-10-28,13.0,apparel,cancelled,apple_pay,UK
ORD-00001607,USR-000765,2024-10-10,46.53,electronics,returned,apple_pay,US
ORD-00001608,USR-000443,2025-07-16,8.66,toys,delivered,apple_pay,US
ORD-00001609,USR-000765,2025-06-16,43.03,books,returned,cod,CA
ORD-00001610,USR-000110,2025-09-01,21.45,electronics,cancelled,paypal,DE
ORD-00001611,USR-000714,2026-01-03,23.13,books,cancelled,card,DE
ORD-00001612,USR-000581,2025-09-23,16.49,electronics,cancelled,paypal,US
ORD-00001613,USR-000162,2025-06-08,4.91,home,shipped,cod,DE
ORD-00001614,USR-000787,2026-01-19,11.64,electronics,cancelled,card,FR
ORD-00001615,USR-000686,2024-08-22,53.44,books,cancelled,card,DE
ORD-00001616,USR-000695,2024-12-10,50.46,apparel,cancelled,apple_pay,DE
ORD-00001617,USR-000673,2025-10-10,17.32,electronics,shipped,card,US
ORD-00001618,USR-000265,2025-05-03,10.86,home,shipped,cod,DE
ORD-00001619,USR-000552,2026-01-08,19.75,apparel,delivered,cod,DE
ORD-00001620,USR-000614,2025-11-10,63.82,apparel,cancelled,cod,DE
ORD-00001621,USR-000962,2024-09-19,32.42,sports,shipped,apple_pay,US
ORD-00001622,USR-000761,2024-10-15,9.98,apparel,delivered,apple_pay,US
ORD-00001623,USR-000473,2026-07-15,22.91,toys,returned,paypal,UK
ORD-00001624,USR-000718,2025-03-21,14.65,electronics,cancelled,card,DE
ORD-00001625,USR-000602,2024-09-11,50.19,toys,delivered,cod,UK
ORD-00001626,USR-000359,2024-08-29,21.28,sports,cancelled,apple_pay,CA
ORD-00001627,USR-000735,2026-01-21,25.62,electronics,shipped,cod,DE
ORD-00001628,USR-000704,2024-11-25,50.63,apparel,cancelled,card,DE
ORD-00001629,USR-000930,2026-06-12,64.34,books,delivered,apple_pay,UK
ORD-00001630,USR-000761,2025-11-15,21.66,home,returned,cod,US
ORD-00001631,USR-000881,2025-01-09,19.8,books,cancelled,card,FR
ORD-00001632,USR-000246,2025-05-17,16.85,sports,cancelled,cod,US
ORD-00001633,USR-000350,2024-10-17,27.97,apparel,returned,card,US
ORD-00001634,USR-000225,2025-07-23,14.46,electronics,shipped,paypal,UK
ORD-00001635,USR-000929,2025-09-19,20.76,electronics,cancelled,cod,FR
ORD-00001636,USR-000414,2026-04-17,20.18,toys,cancelled,cod,FR
ORD-00001637,USR-000498,2025-04-02,28.09,books,returned,paypal,US
ORD-00001638,USR-000586,2024-11-02,21.84,home,shipped,cod,US
ORD-00001639,USR-000267,2026-05-18,36.96,electronics,shipped,apple_pay,FR
ORD-00001640,USR-000750,2026-05-22,12.49,electronics,delivered,card,CA
ORD-00001641,USR-000495,2026-04-07,13.01,toys,delivered,card,DE
ORD-00001642,USR-000400,2025-08-18,16.47,books,delivered,cod,CA
ORD-00001643,USR-000478,2026-07-29,46.29,home,shipped,cod,US
ORD-00001644,USR-000431,2025-03-22,37.29,apparel,returned,paypal,UK
ORD-00001645,USR-000428,2026-06-03,22.22,home,returned,cod,UK
ORD-00001646,USR-000401,2026-06-27,30.06,books,cancelled,card,US
ORD-00001647,USR-000819,2026-04-02,40.74,electronics,delivered,paypal,CA
ORD-00001648,USR-000316,2025-02-24,36.17,sports,cancelled,cod,CA
ORD-00001649,USR-000767,2025-09-24,36.76,toys,shipped,apple_pay,DE
ORD-00001650,USR-000083,2025-05-07,9.48,electronics,delivered,paypal,FR
ORD-00001651,USR-000004,2024-09-08,36.34,toys,cancelled,cod,CA
ORD-00001652,USR-000678,2025-03-15,11.23,toys,delivered,card,US
ORD-00001653,USR-000672,2025-11-21,69.29,apparel,returned,cod,FR
ORD-00001654,USR-000031,2026-01-31,39.25,sports,returned,cod,DE
ORD-00001655,USR-000235,2025-12-02,15.46,books,cancelled,cod,CA
ORD-00001656,USR-000520,2024-10-10,12.44,sports,cancelled,apple_pay,UK
ORD-00001657,USR-000011,2026-02-05,24.27,electronics,cancelled,card,CA
ORD-00001658,USR-000503,2024-08-18,19.02,toys,shipped,card,CA
ORD-00001659,USR-000160,2025-02-13,64.77,electronics,returned,apple_pay,DE
ORD-00001660,USR-000463,2026-03-21,63.4,home,delivered,paypal,US
ORD-00001661,USR-000379,2026-02-14,19.8,apparel,returned,card,CA
ORD-00001662,USR-000718,2025-07-24,50.12,electronics,cancelled,apple_pay,FR
ORD-00001663,USR-000619,2026-04-13,11.06,toys,shipped,paypal,US
ORD-00001664,USR-000929,2026-05-20,35.9,home,returned,cod,DE
ORD-00001665,USR-000424,2026-04-05,18.07,sports,delivered,cod,UK
ORD-00001666,USR-000452,2025-09-20,20.94,books,shipped,paypal,DE
ORD-00001667,USR-000112,2026-03-31,80.17,toys,cancelled,card,CA
ORD-00001668,USR-000577,2025-04-07,4.83,books,cancelled,paypal,UK
ORD-00001669,USR-000759,2024-11-08,54.27,sports,returned,card,CA
ORD-00001670,USR-000941,2025-01-19,34.0,home,cancelled,card,US
ORD-00001671,USR-000725,2024-12-06,44.01,toys,returned,cod,FR
ORD-00001672,USR-000193,2026-02-06,14.25,toys,cancelled,paypal,DE
ORD-00001673,USR-000827,2026-05-07,35.46,toys,returned,card,DE
ORD-00001674,USR-000393,2025-03-12,34.77,toys,returned,card,DE
ORD-00001675,USR-000140,2025-01-25,28.07,apparel,shipped,card,FR
ORD-00001676,USR-000633,2025-12-17,13.54,sports,shipped,cod,CA
ORD-00001677,USR-000967,2025-03-31,5.63,books,shipped,cod,UK
ORD-00001678,USR-000431,2025-11-27,23.62,apparel,delivered,apple_pay,DE
ORD-00001679,USR-000676,2026-04-29,56.91,home,shipped,cod,DE
ORD-00001680,USR-000490,2025-12-20,11.51,sports,shipped,paypal,US
ORD-00001681,USR-000402,2024-10-01,11.69,books,cancelled,apple_pay,DE
ORD-00001682,USR-000916,2025-01-12,27.88,toys,shipped,card,UK
ORD-00001683,USR-000530,2026-02-05,65.63,apparel,delivered,paypal,UK
ORD-00001684,USR-000218,2024-08-19,27.96,sports,shipped,apple_pay,UK
ORD-00001685,USR-000508,2024-11-19,40.97,books,delivered,apple_pay,US
ORD-00001686,USR-000870,2026-04-03,12.23,apparel,cancelled,cod,US
ORD-00001687,USR-000042,2025-03-28,62.16,books,cancelled,apple_pay,DE
ORD-00001688,USR-000452,2024-11-17,43.75,home,shipped,cod,FR
ORD-00001689,USR-000238,2025-04-06,70.62,apparel,cancelled,card,CA
ORD-00001690,USR-000110,2026-04-27,27.97,books,returned,cod,US
ORD-00001691,USR-000537,2024-08-25,16.8,apparel,cancelled,apple_pay,CA
ORD-00001692,USR-000955,2024-12-13,41.72,toys,shipped,apple_pay,US
ORD-00001693,USR-000107,2025-03-22,30.98,home,cancelled,card,FR
ORD-00001694,USR-000301,2024-10-07,9.5,apparel,shipped,apple_pay,FR
ORD-00001695,USR-000460,2026-03-24,42.83,books,delivered,paypal,CA
ORD-00001696,USR-000253,2026-03-04,31.16,toys,returned,cod,DE
ORD-00001697,USR-000874,2025-07-20,20.86,toys,cancelled,card,CA
ORD-00001698,USR-000800,2024-09-15,53.58,toys,shipped,cod,FR
ORD-00001699,USR-000224,2025-08-14,25.97,toys,shipped,card,FR
ORD-00001700,USR-000103,2026-04-27,25.06,electronics,shipped,cod,US
ORD-00001701,USR-000185,2026-03-27,19.61,books,shipped,card,DE
ORD-00001702,USR-000126,2025-01-02,18.85,apparel,cancelled,card,CA
ORD-00001703,USR-000229,2025-08-13,37.95,sports,returned,card,UK
ORD-00001704,USR-000449,2025-05-22,47.73,sports,returned,card,FR
ORD-00001705,USR-000140,2024-09-03,57.46,books,shipped,card,CA
ORD-00001706,USR-000061,2024-10-16,72.2,sports,cancelled,cod,UK
ORD-00001707,USR-000035,2024-10-20,15.56,electronics,shipped,card,CA
ORD-00001708,USR-000428,2025-01-19,8.67,books,returned,card,FR
ORD-00001709,USR-000893,2026-04-13,31.02,books,returned,paypal,DE
ORD-00001710,USR-000332,2025-01-15,5.0,apparel,shipped,cod,UK
ORD-00001711,USR-000591,2026-01-11,53.71,home,cancelled,card,UK
ORD-00001712,USR-000324,2025-10-09,14.79,electronics,cancelled,cod,UK
ORD-00001713,USR-000996,2024-10-29,77.0,books,shipped,apple_pay,CA
ORD-00001714,USR-000738,2026-02-08,13.2,books,delivered,card,FR
ORD-00001715,USR-000375,2026-01-05,42.13,electronics,shipped,apple_pay,US
ORD-00001716,USR-000328,2025-09-30,22.93,sports,returned,card,UK
ORD-00001717,USR-000062,2026-04-14,53.32,books,delivered,paypal,FR
ORD-00001718,USR-000753,2026-04-02,28.06,home,delivered,paypal,DE
ORD-00001719,USR-000328,2025-12-06,25.01,electronics,cancelled,apple_pay,DE
ORD-00001720,USR-000208,2025-07-04,115.44,books,shipped,paypal,UK
ORD-00001721,USR-000639,2025-03-05,59.4,home,cancelled,cod,US
ORD-00001722,USR-000348,2025-06-11,32.37,books,delivered,paypal,CA
ORD-00001723,USR-000985,2025-03-11,10.4,electronics,returned,card,DE
ORD-00001724,USR-000113,2025-01-25,53.78,sports,shipped,cod,FR
ORD-00001725,USR-000958,2026-08-01,20.71,sports,returned,paypal,CA
ORD-00001726,USR-000648,2024-09-18,23.42,books,cancelled,apple_pay,DE
ORD-00001727,USR-000574,2026-03-27,85.37,toys,shipped,cod,FR
ORD-00001728,USR-000099,2025-01-13,46.67,apparel,shipped,paypal,FR
ORD-00001729,USR-000975,2026-05-13,7.73,toys,shipped,paypal,CA
ORD-00001730,USR-000523,2025-12-08,20.1,toys,cancelled,card,FR
ORD-00001731,USR-000370,2026-04-15,15.98,apparel,shipped,apple_pay,FR
ORD-00001732,USR-000920,2026-01-03,38.94,electronics,delivered,apple_pay,US
ORD-00001733,USR-000053,2025-09-12,50.32,electronics,delivered,paypal,CA
ORD-00001734,USR-000518,2024-10-06,11.04,home,cancelled,card,UK
ORD-00001735,USR-000458,2024-11-02,36.24,sports,cancelled,cod,US
ORD-00001736,USR-000437,2025-12-05,54.3,toys,returned,paypal,US
ORD-00001737,USR-000200,2026-07-29,4.85,home,delivered,cod,CA
ORD-00001738,USR-000871,2025-01-27,41.12,home,returned,apple_pay,CA
ORD-00001739,USR-000306,2024-08-10,22.69,toys,shipped,paypal,US
ORD-00001740,USR-000591,2026-05-08,13.19,sports,shipped,apple_pay,DE
ORD-00001741,USR-000479,2024-11-07,21.34,electronics,shipped,card,FR
ORD-00001742,USR-000301,2024-11-27,21.1,electronics,returned,paypal,FR
ORD-00001743,USR-000788,2026-07-04,36.81,books,delivered,apple_pay,DE
ORD-00001744,USR-000289,2025-09-03,30.92,sports,shipped,apple_pay,CA
ORD-00001745,USR-000880,2024-09-01,15.54,sports,shipped,paypal,FR
ORD-00001746,USR-000281,2026-02-06,19.27,apparel,cancelled,card,FR
ORD-00001747,USR-000651,2026-03-18,14.49,sports,shipped,paypal,FR
ORD-00001748,USR-000361,2025-02-25,34.09,books,returned,card,US
ORD-00001749,USR-000392,2024-09-23,83.83,toys,delivered,card,CA
ORD-00001750,USR-000888,2025-09-28,22.22,apparel,returned,apple_pay,FR
ORD-00001751,USR-000676,2026-04-23,16.38,toys,delivered,cod,CA
ORD-00001752,USR-000924,2025-02-07,19.24,apparel,returned,cod,DE
ORD-00001753,USR-000559,2025-01-30,26.53,sports,shipped,paypal,US
ORD-00001754,USR-000441,2026-06-22,5.77,toys,cancelled,paypal,CA
ORD-00001755,USR-000793,2025-01-29,25.46,home,cancelled,card,DE
ORD-00001756,USR-000079,2024-09-26,67.21,apparel,returned,paypal,FR
ORD-00001757,USR-000529,2026-03-26,20.47,toys,delivered,apple_pay,US
ORD-00001758,USR-000861,2026-04-10,20.89,home,cancelled,paypal,CA
ORD-00001759,USR-000673,2026-05-07,16.26,apparel,cancelled,cod,FR
ORD-00001760,USR-000779,2025-12-30,18.26,apparel,shipped,paypal,UK
ORD-00001761,USR-000772,2025-05-13,35.78,apparel,shipped,card,UK
ORD-00001762,USR-000806,2026-04-28,29.77,books,cancelled,paypal,US
ORD-00001763,USR-000866,2025-04-22,21.81,apparel,delivered,paypal,DE
ORD-00001764,USR-000622,2025-05-29,21.63,apparel,cancelled,card,DE
ORD-00001765,USR-000755,2025-09-15,7.88,home,delivered,paypal,FR
ORD-00001766,USR-000303,2026-05-04,16.17,toys,shipped,apple_pay,US
ORD-00001767,USR-000760,2024-09-20,44.6,books,returned,paypal,CA
ORD-00001768,USR-000575,2024-11-30,8.88,toys,shipped,cod,DE
ORD-00001769,USR-000364,2024-11-15,11.91,books,cancelled,paypal,FR
ORD-00001770,USR-000776,2025-11-17,17.07,electronics,shipped,card,FR
ORD-00001771,USR-000421,2024-08-21,63.04,home,returned,paypal,CA
ORD-00001772,USR-000605,2024-12-24,35.47,apparel,cancelled,card,UK
ORD-00001773,USR-000960,2026-01-06,101.11,toys,delivered,apple_pay,FR
ORD-00001774,USR-000029,2026-02-11,38.78,electronics,shipped,cod,DE
ORD-00001775,USR-000175,2026-07-06,7.17,sports,cancelled,apple_pay,UK
ORD-00001776,USR-000482,2025-12-13,27.47,apparel,delivered,cod,US
ORD-00001777,USR-000497,2025-10-03,15.13,toys,cancelled,cod,UK
ORD-00001778,USR-000691,2025-12-29,21.85,books,returned,cod,DE
ORD-00001779,USR-000969,2025-07-02,15.3,home,returned,apple_pay,US
ORD-00001780,USR-000152,2025-05-05,30.78,electronics,cancelled,paypal,FR
ORD-00001781,USR-000695,2025-01-10,15.21,sports,delivered,paypal,DE
ORD-00001782,USR-000623,2024-12-20,40.06,sports,cancelled,paypal,DE
ORD-00001783,USR-000429,2026-02-27,97.3,apparel,shipped,card,DE
ORD-00001784,USR-000202,2025-02-28,19.09,sports,cancelled,paypal,UK
ORD-00001785,USR-000855,2025-04-02,29.66,home,shipped,cod,DE
ORD-00001786,USR-000908,2025-09-11,12.0,books,shipped,paypal,US
ORD-00001787,USR-000215,2025-12-20,16.02,electronics,returned,card,FR
ORD-00001788,USR-000670,2026-05-12,26.27,electronics,returned,paypal,UK
ORD-00001789,USR-000722,2025-10-16,5.19,sports,cancelled,cod,UK
ORD-00001790,USR-000279,2025-02-10,34.54,toys,returned,cod,US
ORD-00001791,USR-000283,2024-10-29,23.26,home,cancelled,cod,UK
ORD-00001792,USR-000589,2024-12-08,23.45,books,returned,card,US
ORD-00001793,USR-000680,2024-10-30,7.77,apparel,cancelled,cod,CA
ORD-00001794,USR-000931,2025-02-17,69.39,toys,delivered,card,FR
ORD-00001795,USR-000887,2026-01-22,37.25,apparel,returned,apple_pay,DE
ORD-00001796,USR-000640,2025-10-13,112.67,apparel,returned,paypal,US
ORD-00001797,USR-000920,2025-08-13,47.13,books,returned,cod,US
ORD-00001798,USR-000694,2025-01-20,27.16,home,returned,paypal,CA
ORD-00001799,USR-000421,2024-08-21,6.81,apparel,delivered,apple_pay,FR
ORD-00001800,USR-000880,2025-07-02,58.16,apparel,shipped,cod,UK
ORD-00001801,USR-000829,2025-06-29,23.74,apparel,shipped,card,CA
ORD-00001802,USR-000870,2024-10-02,23.9,toys,cancelled,paypal,UK
ORD-00001803,USR-000592,2025-12-23,31.53,toys,cancelled,card,UK
ORD-00001804,USR-000694,2025-06-11,42.92,toys,shipped,card,UK
ORD-00001805,USR-000220,2024-09-20,22.4,apparel,cancelled,apple_pay,FR
ORD-00001806,USR-000414,2026-01-28,48.61,books,cancelled,apple_pay,FR
ORD-00001807,USR-000728,2025-09-22,9.0,sports,delivered,paypal,CA
ORD-00001808,USR-000793,2026-03-19,40.24,toys,returned,apple_pay,US
ORD-00001809,USR-000456,2025-01-16,55.8,electronics,returned,paypal,CA
ORD-00001810,USR-000751,2024-10-27,30.55,home,cancelled,paypal,DE
