transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,currency,status
TXN-00000348,CUST-000056,2026-04-19,70.48,entertainment,credit,USD,failed
TXN-00000349,CUST-000722,2025-11-09,52.19,healthcare,transfer,GBP,failed
TXN-00000350,CUST-000202,2025-02-03,23.49,utilities,debit,USD,completed
TXN-00000351,CUST-000753,2025-07-01,34.14,dining,credit,GBP,pending
TXN-00000352,CUST-000134,2026-07-05,142.49,entertainment,transfer,GBP,failed
TXN-00000353,CUST-000309,2025-01-08,32.13,electronics,debit,GBP,pending
TXN-00000354,CUST-000539,2025-03-20,20.68,grocery,transfer,USD,pending
TXN-00000355,CUST-000557,2025-08-10,35.02,travel,debit,GBP,pending
TXN-00000356,CUST-000340,2025-11-14,25.93,entertainment,transfer,GBP,pending
TXN-00000357,CUST-000575,2024-10-20,15.17,healthcare,transfer,USD,completed
TXN-00000358,CUST-000699,2025-04-02,77.91,entertainment,debit,EUR,pending
TXN-00000359,CUST-000554,2025-08-08,36.63,healthcare,transfer,EUR,pending
TXN-00000360,CUST-000045,2026-04-25,14.85,electronics,transfer,USD,completed
TXN-00000361,CUST-000172,2025-03-14,37.42,travel,transfer,GBP,completed
TXN-00000362,CUST-000886,2025-05-05,155.77,travel,transfer,GBP,failed
TXN-00000363,CUST-000794,2024-09-15,20.39,grocery,transfer,GBP,completed
TXN-00000364,CUST-000025,2024-10-14,30.46,grocery,debit,USD,completed
TXN-00000365,CUST-000814,2026-07-23,22.96,entertainment,debit,EUR,pending
TXN-00000366,CUST-000398,2025-06-05,29.59,electronics,debit,EUR,failed
TXN-00000367,CUST-000122,2026-04-15,37.84,healthcare,debit,GBP,failed
TXN-00000368,CUST-000047,2026-05-12,44.58,healthcare,debit,EUR,failed
TXN-00000369,CUST-000309,2024-12-03,40.59,dining,credit,EUR,failed
TXN-00000370,CUST-000032,2024-12-22,30.68,travel,transfer,EUR,failed
TXN-00000371,CUST-000303,2026-04-08,147.8,electronics,debit,GBP,failed
TXN-00000372,CUST-000145,2025-04-09,44.11,grocery,credit,USD,failed
TXN-00000373,CUST-000760,2025-04-01,77.02,dining,transfer,GBP,completed
TXN-00000374,CUST-000165,2025-06-08,10.68,electronics,debit,USD,completed
TXN-00000375,CUST-000688,2024-12-04,36.46,grocery,credit,USD,completed
TXN-00000376,CUST-000744,2026-06-05,324.58,electronics,debit,GBP,failed
TXN-00000377,CUST-000241,2026-07-11,7.83,travel,credit,EUR,pending
TXN-00000378,CUST-000337,2026-04-07,41.68,healthcare,debit,GBP,failed
TXN-00000379,CUST-000374,2025-04-14,17.08,entertainment,debit,GBP,failed
TXN-00000380,CUST-000657,2025-02-07,19.14,travel,transfer,GBP,pending
TXN-00000381,CUST-000899,2025-05-19,31.51,entertainment,credit,EUR,failed
TXN-00000382,CUST-000112,2026-01-08,10.68,entertainment,credit,USD,failed
TXN-00000383,CUST-000202,2024-12-09,8.67,grocery,transfer,GBP,pending
TXN-00000384,CUST-000788,2025-12-06,123.82,healthcare,credit,GBP,failed
TXN-00000385,CUST-000484,2025-09-28,42.44,dining,debit,GBP,failed
TXN-00000386,CUST-000878,2024-08-10,19.38,healthcare,debit,EUR,pending
TXN-00000387,CUST-000515,2026-04-11,93.78,travel,credit,USD,completed
TXN-00000388,CUST-000580,2024-10-07,31.97,travel,credit,USD,completed
TXN-00000389,CUST-000271,2025-06-29,27.46,travel,transfer,EUR,pending
TXN-00000390,CUST-000481,2025-12-08,42.62,utilities,credit,GBP,failed
TXN-00000391,CUST-000584,2025-01-22,9.09,electronics,transfer,GBP,completed
TXN-00000392,CUST-000530,2025-05-16,17.46,entertainment,credit,EUR,pending
TXN-00000393,CUST-000909,2026-06-06,44.13,travel,credit,USD,completed
TXN-00000394,CUST-000079,2026-06-10,34.05,travel,debit,USD,pending
TXN-00000395,CUST-000617,2026-03-16,46.44,travel,credit,EUR,failed
TXN-00000396,CUST-000117,2026-06-15,31.54,travel,transfer,USD,failed
TXN-00000397,CUST-000854,2026-04-09,28.17,travel,transfer,GBP,completed
TXN-00000398,CUST-000138,2025-02-13,39.85,healthcare,debit,USD,completed
TXN-00000399,CUST-000265,2025-12-21,109.89,dining,transfer,GBP,failed
TXN-00000400,CUST-000020,2026-01-16,12.32,dining,credit,USD,completed
TXN-00000401,CUST-000851,2024-09-14,28.71,healthcare,debit,GBP,failed
TXN-00000402,CUST-000524,2024-09-14,10.26,electronics,credit,GBP,failed
TXN-00000403,CUST-000071,2026-03-09,18.11,grocery,debit,USD,failed
TXN-00000404,CUST-000881,2026-06-16,103.12,travel,credit,GBP,failed
TXN-00000405,CUST-000040,2025-08-27,100.13,entertainment,debit,USD,pending
TXN-00000406,CUST-000676,2026-07-29,9.21,entertainment,debit,GBP,failed
TXN-00000407,CUST-000442,2024-09-14,34.75,grocery,transfer,GBP,pending
TXN-00000408,CUST-000235,2025-10-04,105.83,entertainment,credit,EUR,failed
TXN-00000409,CUST-000824,2026-02-24,132.86,utilities,transfer,USD,pending
TXN-00000410,CUST-000138,2024-10-26,7.85,entertainment,debit,EUR,failed
TXN-00000411,CUST-000898,2024-12-24,35.9,grocery,transfer,GBP,completed
TXN-00000412,CUST-000592,2024-11-13,35.32,dining,transfer,USD,failed
TXN-00000413,CUST-000824,2025-02-13,22.28,travel,credit,GBP,failed
TXN-00000414,CUST-000260,2026-02-16,16.34,healthcare,credit,GBP,pending
TXN-00000415,CUST-000697,2024-10-09,27.75,healthcare,transfer,EUR,completed
TXN-00000416,CUST-000380,2024-12-15,38.75,electronics,transfer,EUR,failed
TXN-00000417,CUST-000408,2026-06-06,78.79,dining,transfer,USD,completed
TXN-00000418,CUST-000220,2024-12-06,34.94,entertainment,transfer,GBP,failed
TXN-00000419,CUST-000701,2025-11-13,46.44,utilities,debit,USD,completed
TXN-00000420,CUST-000483,2025-07-30,93.24,grocery,credit,USD,pending
TXN-00000421,CUST-000082,2025-05-26,57.0,dining,transfer,GBP,failed
TXN-00000422,CUST-000294,2025-05-14,68.13,entertainment,debit,GBP,pending
TXN-00000423,CUST-000450,2024-09-07,112.95,travel,debit,GBP,failed
TXN-00000424,CUST-000529,2025-10-25,67.21,utilities,debit,EUR,completed
TXN-00000425,CUST-000671,2025-06-22,23.73,healthcare,debit,GBP,completed
TXN-00000426,CUST-000755,2025-12-06,42.46,healthcare,transfer,EUR,pending
TXN-00000427,CUST-000987,2024-10-09,57.96,travel,credit,EUR,failed
TXN-00000428,CUST-000005,2026-01-25,19.05,grocery,transfer,USD,failed
TXN-00000429,CUST-000302,2026-06-02,25.82,healthcare,credit,GBP,failed
TXN-00000430,CUST-000257,2025-02-21,48.27,entertainment,credit,EUR,failed
TXN-00000431,CUST-000472,2024-12-26,32.03,dining,transfer,USD,failed
TXN-00000432,CUST-000719,2025-12-13,19.27,electronics,transfer,GBP,completed
TXN-00000433,CUST-000718,2025-06-21,60.73,grocery,credit,GBP,failed
TXN-00000434,CUST-000841,2025-04-27,20.35,travel,credit,EUR,pending
TXN-00000435,CUST-000224,2026-03-18,69.43,utilities,transfer,USD,pending
TXN-00000436,CUST-000755,2024-11-18,6.97,entertainment,credit,USD,completed
TXN-00000437,CUST-000208,2025-04-13,13.55,grocery,debit,GBP,failed
TXN-00000438,CUST-000505,2026-06-26,64.24,healthcare,debit,EUR,pending
TXN-00000439,CUST-000636,2026-03-15,113.17,electronics,credit,USD,failed
TXN-00000440,CUST-000287,2024-09-26,18.9,travel,debit,GBP,pending
TXN-00000441,CUST-000490,2026-05-31,7.38,entertainment,debit,EUR,completed
TXN-00000442,CUST-000716,2025-12-30,34.35,grocery,debit,GBP,completed
TXN-00000443,CUST-000389,2026-05-12,39.05,healthcare,credit,USD,failed
TXN-00000444,CUST-000270,2025-09-15,16.74,healthcare,credit,EUR,completed
TXN-00000445,CUST-000511,2025-06-25,27.67,entertainment,credit,EUR,pending
TXN-00000446,CUST-000287,2025-10-29,28.28,healthcare,transfer,USD,completed
TXN-00000447,CUST-000739,2025-12-08,21.91,dining,credit,USD,completed
TXN-00000448,CUST-000820,2026-01-21,55.12,dining,debit,GBP,failed
TXN-00000449,CUST-000547,2025-09-13,135.65,electronics,credit,GBP,failed
TXN-00000450,CUST-000049,2025-09-25,21.1,grocery,debit,EUR,pending
TXN-00000451,CUST-000860,2026-01-04,45.79,electronics,credit,EUR,pending
TXN-00000452,CUST-000574,2024-12-15,50.16,electronics,debit,EUR,completed
TXN-00000453,CUST-000360,2026-03-17,12.5,utilities,transfer,USD,pending
TXN-00000454,CUST-000364,2025-10-15,20.28,entertainment,transfer,EUR,completed
TXN-00000455,CUST-000391,2024-12-10,44.3,travel,debit,GBP,pending
TXN-00000456,CUST-000432,2026-03-26,50.43,entertainment,debit,USD,completed
TXN-00000457,CUST-000352,2026-04-30,19.18,electronics,transfer,EUR,failed
TXN-00000458,CUST-000661,2025-11-21,9.23,entertainment,credit,GBP,failed
TXN-00000459,CUST-000534,2024-10-22,98.52,travel,debit,USD,failed
TXN-00000460,CUST-000241,2025-03-02,44.67,travel,credit,USD,completed
TXN-00000461,CUST-000066,2025-09-28,103.33,grocery,debit,EUR,failed
TXN-00000462,CUST-000784,2026-06-04,39.53,dining,credit,USD,completed
TXN-00000463,CUST-000756,2025-02-21,14.98,travel,transfer,USD,completed
TXN-00000464,CUST-000036,2024-10-29,165.26,electronics,credit,EUR,failed
TXN-00000465,CUST-000958,2024-10-27,18.87,utilities,transfer,USD,failed
TXN-00000466,CUST-000612,2024-08-12,26.11,healthcare,credit,GBP,failed
TXN-00000467,CUST-000655,2024-10-08,55.1,dining,transfer,USD,completed
TXN-00000468,CUST-000453,2026-03-27,21.14,travel,credit,USD,completed
TXN-00000469,CUST-000536,2026-07-11,22.12,grocery,transfer,EUR,pending
TXN-00000470,CUST-000307,2025-12-27,10.15,electronics,transfer,USD,completed
TXN-00000471,CUST-000562,2025-05-25,24.66,healthcare,credit,EUR,completed
TXN-00000472,CUST-000168,2025-10-03,76.19,entertainment,credit,USD,pending
TXN-00000473,CUST-000082,2024-12-24,28.78,entertainment,transfer,GBP,failed
TXN-00000474,CUST-000279,2024-11-04,10.49,entertainment,credit,EUR,completed
TXN-00000475,CUST-000874,2026-04-24,12.41,dining,credit,GBP,failed
TXN-00000476,CUST-000504,2025-06-05,8.77,travel,debit,EUR,pending
TXN-00000477,CUST-000129,2024-11-28,97.73,travel,debit,USD,completed
TXN-00000478,CUST-000506,2026-06-01,16.95,entertainment,credit,EUR,pending
TXN-00000479,CUST-000714,2026-04-05,60.17,entertainment,debit,USD,pending
TXN-00000480,CUST-000795,2026-03-30,23.97,travel,debit,EUR,pending
TXN-00000481,CUST-000849,2024-08-30,53.46,dining,debit,GBP,completed
TXN-00000482,CUST-000204,2025-07-03,26.19,healthcare,transfer,USD,pending
TXN-00000483,CUST-000399,2026-05-20,47.56,electronics,debit,GBP,failed
TXN-00000484,CUST-000044,2024-11-27,69.8,grocery,credit,EUR,failed
TXN-00000485,CUST-000306,2025-11-03,62.68,grocery,debit,GBP,pending
TXN-00000486,CUST-000333,2025-08-12,40.14,travel,debit,USD,failed
TXN-00000487,CUST-000803,2025-03-17,76.72,travel,credit,USD,completed
TXN-00000488,CUST-000162,2025-03-20,33.1,electronics,transfer,USD,completed
TXN-00000489,CUST-000365,2025-11-02,64.35,entertainment,debit,USD,pending
TXN-00000490,CUST-000239,2025-08-10,18.74,utilities,credit,EUR,failed
TXN-00000491,CUST-000198,2026-07-11,11.52,utilities,debit,EUR,completed
TXN-00000492,CUST-000497,2025-05-20,63.0,healthcare,transfer,EUR,completed
TXN-00000493,CUST-000581,2025-05-01,17.13,utilities,credit,EUR,failed
TXN-00000494,CUST-000937,2025-03-13,59.7,healthcare,debit,EUR,pending
TXN-00000495,CUST-000840,2024-10-01,19.82,grocery,transfer,GBP,pending
TXN-00000496,CUST-000752,2025-09-08,9.16,utilities,transfer,EUR,completed
TXN-00000497,CUST-000537,2025-07-12,96.87,travel,transfer,EUR,pending
TXN-00000498,CUST-000420,2026-06-25,41.16,healthcare,transfer,USD,completed
TXN-00000499,CUST-000856,2025-10-20,45.52,dining,transfer,GBP,failed
TXN-00000500,CUST-000605,2025-02-04,19.52,healthcare,transfer,USD,completed
TXN-00000501,CUST-000953,2025-05-16,29.33,electronics,transfer,GBP,pending
TXN-00000502,CUST-000842,2026-05-18,17.88,entertainment,transfer,EUR,failed
TXN-00000503,CUST-000042,2025-04-03,231.01,grocery,debit,GBP,completed
TXN-00000504,CUST-000104,2025-10-25,64.06,travel,debit,GBP,failed
TXN-00000505,CUST-000255,2024-10-21,206.59,healthcare,transfer,GBP,pending
TXN-00000506,CUST-000765,2025-06-08,7.4,electronics,transfer,EUR,failed
TXN-00000507,CUST-000682,2026-07-08,29.62,entertainment,debit,GBP,pending
TXN-00000508,CUST-000517,2025-12-28,25.41,healthcare,credit,EUR,pending
TXN-00000509,CUST-000564,2025-10-03,89.9,electronics,credit,GBP,pending
TXN-00000510,CUST-000846,2026-08-06,73.08,healthcare,transfer,USD,pending
TXN-00000511,CUST-000785,2026-07-15,43.38,electronics,credit,EUR,pending
TXN-00000512,CUST-000001,2024-12-25,43.49,electronics,debit,EUR,completed
TXN-00000513,CUST-000220,2024-11-25,137.55,electronics,transfer,GBP,failed
TXN-00000514,CUST-000585,2024-10-30,12.37,travel,credit,EUR,failed
TXN-00000515,CUST-000256,2025-11-29,4.76,grocery,transfer,EUR,failed
TXN-00000516,CUST-000940,2026-05-22,21.75,electronics,credit,USD,pending
TXN-00000517,CUST-000846,2024-10-18,53.77,utilities,credit,USD,failed
TXN-00000518,CUST-000828,2024-09-22,37.1,grocery,credit,EUR,pending
TXN-00000519,CUST-000427,2025-03-26,144.13,entertainment,transfer,USD,failed
TXN-00000520,CUST-000797,2024-11-16,40.12,healthcare,debit,EUR,failed
TXN-00000521,CUST-000579,2024-10-21,12.6,travel,debit,USD,failed
TXN-00000522,CUST-000750,2025-05-29,74.96,grocery,debit,EUR,pending
TXN-00000523,CUST-000806,2026-05-11,28.02,grocery,credit,GBP,failed
TXN-00000524,CUST-000051,2026-02-20,36.22,dining,transfer,EUR,failed
TXN-00000525,CUST-000134,2026-05-18,66.21,travel,credit,EUR,failed
TXN-00000526,CUST-000586,2025-01-27,11.18,utilities,transfer,USD,completed
TXN-00000527,CUST-000074,2024-12-19,18.86,utilities,transfer,USD,completed
TXN-00000528,CUST-000688,2025-02-07,27.47,travel,credit,EUR,failed
TXN-00000529,CUST-000672,2026-01-12,12.94,electronics,transfer,EUR,failed
TXN-00000530,CUST-000150,2024-08-17,11.27,travel,debit,GBP,pending
TXN-00000531,CUST-000160,2024-11-07,12.55,grocery,credit,USD,failed
TXN-00000532,CUST-000551,2026-05-14,13.85,entertainment,credit,GBP,pending
TXN-00000533,CUST-000638,2026-05-10,47.82,utilities,transfer,USD,pending
TXN-00000534,CUST-000597,2026-06-12,107.52,electronics,debit,USD,pending
TXN-00000535,CUST-000206,2025-05-23,93.59,grocery,credit,GBP,completed
TXN-00000536,CUST-000069,2026-06-28,26.85,entertainment,transfer,EUR,completed
TXN-00000537,CUST-000020,2025-07-22,34.48,electronics,credit,GBP,failed
TXN-00000538,CUST-000091,2024-10-06,13.99,dining,transfer,GBP,completed
TXN-00000539,CUST-000041,2025-02-01,15.85,electronics,credit,EUR,failed
TXN-00000540,CUST-000161,2026-03-01,24.92,healthcare,credit,USD,failed
TXN-00000541,CUST-000264,2024-08-15,36.77,travel,credit,EUR,failed
TXN-00000542,CUST-000141,2024-11-17,13.25,utilities,transfer,GBP,failed
TXN-00000543,CUST-000233,2025-02-04,25.39,dining,credit,GBP,pending
TXN-00000544,CUST-000460,2026-04-10,35.63,travel,transfer,GBP,failed
TXN-00000545,CUST-000820,2026-02-12,20.61,utilities,transfer,GBP,completed
TXN-00000546,CUST-000441,2025-02-09,76.61,healthcare,transfer,GBP,completed
TXN-00000547,CUST-000189,2025-01-31,4.14,utilities,debit,EUR,pending
TXN-00000548,CUST-000985,2025-06-13,26.61,entertainment,transfer,GBP,pending
TXN-00000549,CUST-000156,2026-03-15,50.85,travel,debit,GBP,failed
TXN-00000550,CUST-000274,2026-03-25,48.13,healthcare,debit,USD,failed
TXN-00000551,CUST-000027,2025-07-20,17.83,dining,debit,GBP,failed
TXN-00000552,CUST-000481,2024-08-29,52.71,entertainment,credit,EUR,pending
TXN-00000553,CUST-000141,2026-02-23,18.24,dining,debit,EUR,pending
TXN-00000554,CUST-000228,2025-11-03,48.37,dining,transfer,EUR,failed
TXN-00000555,CUST-000333,2026-01-24,21.24,healthcare,transfer,EUR,failed
TXN-00000556,CUST-000321,2025-11-27,3.04,healthcare,transfer,GBP,failed
TXN-00000557,CUST-000657,2025-11-14,34.87,entertainment,debit,USD,failed
TXN-00000558,CUST-000551,2025-12-04,19.28,healthcare,credit,GBP,failed
TXN-00000559,CUST-000986,2025-10-13,13.84,dining,credit,EUR,pending
TXN-00000560,CUST-000171,2025-09-03,25.15,grocery,transfer,GBP,completed
TXN-00000561,CUST-000475,2025-11-18,75.62,utilities,transfer,USD,completed
TXN-00000562,CUST-000798,2026-06-04,100.46,healthcare,debit,EUR,pending
TXN-00000563,CUST-000332,2025-06-15,30.51,healthcare,transfer,USD,pending
TXN-00000564,CUST-000093,2025-05-23,10.89,utilities,debit,GBP,failed
TXN-00000565,CUST-000127,2025-07-17,40.49,utilities,credit,GBP,failed
TXN-00000566,CUST-000627,2024-09-14,89.43,dining,debit,USD,pending
TXN-00000567,CUST-000580,2025-09-06,19.26,entertainment,transfer,USD,pending
TXN-00000568,CUST-000316,2026-05-10,10.7,dining,credit,GBP,completed
TXN-00000569,CUST-000121,2026-05-02,32.8,healthcare,credit,USD,completed
TXN-00000570,CUST-000603,2025-07-29,49.43,dining,debit,GBP,failed
TXN-00000571,CUST-000007,2024-11-14,15.27,healthcare,transfer,GBP,completed
TXN-00000572,CUST-000051,2024-09-06,25.99,grocery,transfer,GBP,failed
TXN-00000573,CUST-000306,2025-11-26,25.69,grocery,credit,USD,completed
TXN-00000574,CUST-000689,2024-12-16,13.84,utilities,transfer,GBP,failed
TXN-00000575,CUST-000182,2025-03-09,27.14,entertainment,credit,EUR,pending
TXN-00000576,CUST-000920,2025-12-24,27.71,dining,transfer,USD,pending
TXN-00000577,CUST-000483,2024-08-22,6.41,electronics,credit,GBP,pending
TXN-00000578,CUST-000538,2026-04-08,20.02,grocery,debit,GBP,failed
TXN-00000579,CUST-000645,2025-12-31,34.59,utilities,transfer,GBP,failed
TXN-00000580,CUST-000295,2026-05-15,17.15,electronics,transfer,GBP,failed
TXN-00000581,CUST-000363,2025-05-05,151.37,dining,transfer,GBP,failed
TXN-00000582,CUST-000510,2024-09-30,32.7,healthcare,debit,GBP,pending
TXN-00000583,CUST-000199,2025-12-23,40.25,entertainment,debit,GBP,pending
TXN-00000584,CUST-000424,2026-03-26,12.69,entertainment,transfer,USD,completed
TXN-00000585,CUST-000656,2026-02-10,18.71,entertainment,debit,EUR,pending
TXN-00000586,CUST-000519,2026-01-12,44.46,grocery,transfer,EUR,pending
TXN-00000587,CUST-000406,2025-08-03,73.85,grocery,debit,USD,pending
TXN-00000588,CUST-000854,2026-06-09,16.79,dining,debit,GBP,completed
TXN-00000589,CUST-000494,2025-03-03,13.78,entertainment,transfer,EUR,pending
TXN-00000590,CUST-000803,2025-07-11,9.28,healthcare,transfer,GBP,pending
TXN-00000591,CUST-000569,2026-07-21,35.24,utilities,credit,EUR,completed
TXN-00000592,CUST-000993,2025-04-16,23.26,healthcare,debit,GBP,failed
TXN-00000593,CUST-000399,2024-12-19,20.37,entertainment,credit,GBP,pending
TXN-00000594,CUST-000727,2025-04-18,11.06,dining,debit,EUR,pending
TXN-00000595,CUST-000850,2026-05-17,72.9,electronics,debit,USD,pending
TXN-00000596,CUST-000804,2025-06-23,10.68,entertainment,credit,GBP,completed
TXN-00000597,CUST-000195,2026-03-23,21.65,entertainment,transfer,EUR,pending
TXN-00000598,CUST-000147,2026-07-31,49.91,healthcare,transfer,USD,completed
TXN-00000599,CUST-000742,2025-10-15,11.72,entertainment,transfer,USD,completed
TXN-00000600,CUST-000319,2025-01-06,38.16,dining,debit,USD,failed
TXN-00000601,CUST-000785,2024-12-16,45.48,healthcare,credit,GBP,completed
TXN-00000602,CUST-000329,2026-08-07,18.61,healthcare,credit,EUR,failed
TXN-00000603,CUST-000121,2025-06-21,22.87,grocery,debit,GBP,failed
TXN-00000604,CUST-000527,2026-01-19,10.05,healthcare,credit,EUR,completed
TXN-00000605,CUST-000966,2026-02-09,48.97,travel,debit,USD,pending
TXN-00000606,CUST-000628,2026-01-11,106.88,grocery,debit,USD,pending
TXN-00000607,CUST-000925,2025-10-06,43.35,grocery,debit,EUR,pending
TXN-00000608,CUST-000184,2025-03-29,58.76,dining,transfer,EUR,pending
TXN-00000609,CUST-000341,2024-12-21,151.03,utilities,transfer,USD,pending
TXN-00000610,CUST-000582,2025-09-18,97.83,dining,credit,GBP,failed
TXN-00000611,CUST-000728,2024-10-22,66.07,travel,debit,GBP,pending
TXN-00000612,CUST-000935,2025-09-15,26.32,utilities,credit,EUR,pending
TXN-00000613,CUST-000500,2026-03-12,9.69,electronics,credit,EUR,completed
TXN-00000614,CUST-000290,2025-08-16,83.9,travel,transfer,USD,pending
TXN-00000615,CUST-000838,2024-12-25,46.03,healthcare,transfer,USD,pending
TXN-00000616,CUST-000546,2025-05-13,29.06,travel,transfer,USD,failed
TXN-00000617,CUST-000163,2024-12-26,95.15,electronics,debit,GBP,failed
TXN-00000618,CUST-000442,2025-12-11,66.09,entertainment,credit,GBP,failed
TXN-00000619,CUST-000242,2024-12-07,8.52,utilities,transfer,GBP,pending
TXN-00000620,CUST-000118,2026-04-09,41.91,healthcare,debit,EUR,completed
TXN-00000621,CUST-000316,2025-09-13,60.32,dining,transfer,GBP,completed
TXN-00000622,CUST-000093,2025-06-15,21.11,healthcare,transfer,USD,completed
TXN-00000623,CUST-000677,2024-08-23,11.86,dining,transfer,GBP,pending
TXN-00000624,CUST-000201,2026-05-16,8.7,utilities,credit,EUR,failed
TXN-00000625,CUST-000938,2026-01-29,26.19,grocery,transfer,GBP,pending
TXN-00000626,CUST-000868,2024-09-06,16.05,electronics,transfer,USD,completed
TXN-00000627,CUST-000721,2024-12-18,15.7,grocery,debit,EUR,failed
TXN-00000628,CUST-000605,2026-05-10,26.77,dining,credit,EUR,pending
TXN-00000629,CUST-000559,2025-04-22,20.5,travel,debit,GBP,pending
